span,sample,span_short
AUC (update sequence number),4661.43288888978,auc_upseq
AUC (update sequence number),4407.55465010214,auc_upseq
AUC (update sequence number),4809.39452864133,auc_upseq
AUC (update sequence number),4953.04455757479,auc_upseq
AUC (update sequence number),4766.64490666514,auc_upseq
AUC (update sequence number),4497.72383111824,auc_upseq
AUC (update sequence number),4463.78948537068,auc_upseq
AUC (update sequence number),4473.42806715444,auc_upseq
AUC (update sequence number),4870.31732488686,auc_upseq
AUC (update sequence number),4741.7276619895,auc_upseq
AUC (update sequence number),4939.9767843144,auc_upseq
AUC (update sequence number),5009.35900746413,auc_upseq
AUC (update sequence number),5069.02460028874,auc_upseq
AUC (update sequence number),4921.76870046143,auc_upseq
AUC (update sequence number),4967.57862108385,auc_upseq
AUC (update sequence number),5063.50344827544,auc_upseq
AUC (update sequence number),4882.2409226435,auc_upseq
AUC (update sequence number),4797.42646408753,auc_upseq
AUC (update sequence number),4846.79379926714,auc_upseq
AUC (update sequence number),4784.3240485956,auc_upseq
AUC (update sequence number),4841.39021544953,auc_upseq
AUC (update sequence number),5021.59370229966,auc_upseq
AUC (update sequence number),4890.30217142863,auc_upseq
AUC (update sequence number),4903.8240253531,auc_upseq
AUC (update sequence number),5014.35390464596,auc_upseq
AUC (update sequence number),4920.66876476561,auc_upseq
AUC (update sequence number),4815.92230801474,auc_upseq
AUC (update sequence number),5076.98643478153,auc_upseq
AUC (update sequence number),4923.25685749793,auc_upseq
AUC (update sequence number),4846.77913556328,auc_upseq
AUC (update sequence number),4932.07788020327,auc_upseq
AUC (update sequence number),4978.29402041516,auc_upseq
AUC (update sequence number),4674.7745284185,auc_upseq
AUC (update sequence number),4855.42034236835,auc_upseq
AUC (update sequence number),4988.35334357549,auc_upseq
AUC (update sequence number),4890.05908219841,auc_upseq
AUC (update sequence number),4992.99641750828,auc_upseq
AUC (update sequence number),4905.21997726422,auc_upseq
AUC (update sequence number),5051.44130370323,auc_upseq
AUC (update sequence number),5016.60890803475,auc_upseq
AUC (update sequence number),4999.01927347709,auc_upseq
AUC (update sequence number),4864.27379679059,auc_upseq
AUC (update sequence number),4750.02331002399,auc_upseq
AUC (update sequence number),4949.7331809539,auc_upseq
AUC (update sequence number),5041.30169563716,auc_upseq
AUC (update sequence number),5026.15226786572,auc_upseq
AUC (update sequence number),5097.73801494436,auc_upseq
AUC (update sequence number),4935.23913992083,auc_upseq
AUC (update sequence number),5121.30225744884,auc_upseq
AUC (update sequence number),5059.21188598928,auc_upseq
AUC (update sequence number),4971.66549660307,auc_upseq
AUC (update sequence number),4852.43395456396,auc_upseq
AUC (update sequence number),4787.20458935583,auc_upseq
AUC (update sequence number),4973.38696896024,auc_upseq
AUC (update sequence number),4737.79571014543,auc_upseq
AUC (update sequence number),5180.25895625574,auc_upseq
AUC (update sequence number),5210.78848868792,auc_upseq
AUC (update sequence number),5093.90652141227,auc_upseq
AUC (update sequence number),5068.88872496185,auc_upseq
AUC (update sequence number),4450.17057882234,auc_upseq
AUC (update sequence number),4638.73097142979,auc_upseq
AUC (update sequence number),4858.61640623405,auc_upseq
AUC (update sequence number),5271.60785454619,auc_upseq
AUC (update sequence number),5184.16503170939,auc_upseq
AUC (update sequence number),4789.42057583,auc_upseq
AUC (update sequence number),4766.45305982833,auc_upseq
AUC (update sequence number),4628.1180783079,auc_upseq
AUC (update sequence number),5023.05852014489,auc_upseq
AUC (update sequence number),5166.46558613854,auc_upseq
AUC (update sequence number),5130.16906826784,auc_upseq
AUC (update sequence number),4964.36593326247,auc_upseq
AUC (update sequence number),5132.16625253374,auc_upseq
AUC (update sequence number),5264.45586372916,auc_upseq
AUC (update sequence number),5163.67017443272,auc_upseq
AUC (update sequence number),5379.66460310464,auc_upseq
AUC (update sequence number),5255.79632788585,auc_upseq
AUC (update sequence number),5191.26405380397,auc_upseq
AUC (update sequence number),5219.8318114474,auc_upseq
AUC (update sequence number),5011.93248018172,auc_upseq
AUC (update sequence number),5228.94246074009,auc_upseq
AUC (update sequence number),4960.19010020936,auc_upseq
AUC (update sequence number),5152.61378474519,auc_upseq
AUC (update sequence number),5399.4260670794,auc_upseq
AUC (update sequence number),5132.58543394164,auc_upseq
AUC (update sequence number),4874.08089326671,auc_upseq
AUC (update sequence number),5138.41105168212,auc_upseq
AUC (update sequence number),5014.47185965029,auc_upseq
AUC (update sequence number),5205.20533333186,auc_upseq
AUC (update sequence number),5347.11794871831,auc_upseq
AUC (update sequence number),5178.71247280805,auc_upseq
AUC (update sequence number),5171.46575238291,auc_upseq
AUC (update sequence number),5089.37808429051,auc_upseq
AUC (update sequence number),5336.58920177945,auc_upseq
AUC (update sequence number),5170.49686356909,auc_upseq
AUC (update sequence number),5007.48442692875,auc_upseq
AUC (update sequence number),5094.62635789593,auc_upseq
AUC (update sequence number),5357.17958620848,auc_upseq
AUC (update sequence number),4953.36269973176,auc_upseq
AUC (update sequence number),5345.09795555634,auc_upseq
AUC (update sequence number),5131.25990899548,auc_upseq
AUC (update sequence number),5016.37214795375,auc_upseq
AUC (update sequence number),5183.1643204055,auc_upseq
AUC (update sequence number),5293.89920579611,auc_upseq
AUC (update sequence number),5091.63997132673,auc_upseq
AUC (update sequence number),4927.60782873089,auc_upseq
AUC (update sequence number),5143.20091428796,auc_upseq
AUC (update sequence number),5077.95307219487,auc_upseq
AUC (update sequence number),5105.29672405763,auc_upseq
AUC (update sequence number),5126.51108304268,auc_upseq
AUC (update sequence number),5018.59175422221,auc_upseq
AUC (update sequence number),5086.07891394061,auc_upseq
AUC (update sequence number),4840.39273650781,auc_upseq
AUC (update sequence number),5020.24913852106,auc_upseq
AUC (update sequence number),5401.68837063376,auc_upseq
AUC (update sequence number),5360.15388040467,auc_upseq
AUC (update sequence number),5084.96029316546,auc_upseq
AUC (update sequence number),5176.58405787008,auc_upseq
AUC (update sequence number),5061.26251774537,auc_upseq
AUC (update sequence number),4843.69874765832,auc_upseq
AUC (update sequence number),4628.49064742627,auc_upseq
AUC (update sequence number),4748.01621084899,auc_upseq
AUC (update sequence number),4783.0296594273,auc_upseq
AUC (update sequence number),4883.53339979851,auc_upseq
AUC (update sequence number),4710.66305386809,auc_upseq
AUC (update sequence number),4663.5036643388,auc_upseq
AUC (update sequence number),4683.65581433836,auc_upseq
AUC (update sequence number),4874.15130187499,auc_upseq
AUC (update sequence number),4900.62323595655,auc_upseq
AUC (update sequence number),5091.67377393467,auc_upseq
AUC (update sequence number),4911.99737641436,auc_upseq
AUC (update sequence number),4995.66005210304,auc_upseq
AUC (update sequence number),5105.77504415764,auc_upseq
AUC (update sequence number),5057.49474668494,auc_upseq
AUC (update sequence number),4925.10859636468,auc_upseq
AUC (update sequence number),4891.36728957458,auc_upseq
AUC (update sequence number),4812.40747051216,auc_upseq
AUC (update sequence number),4987.69499358211,auc_upseq
AUC (update sequence number),4811.19061456912,auc_upseq
AUC (update sequence number),4937.89283902402,auc_upseq
AUC (update sequence number),5169.94389333194,auc_upseq
AUC (update sequence number),4959.08334884494,auc_upseq
AUC (update sequence number),5253.0513242402,auc_upseq
AUC (update sequence number),5060.19116969563,auc_upseq
AUC (update sequence number),5055.41320134971,auc_upseq
AUC (update sequence number),5309.55250935304,auc_upseq
AUC (update sequence number),5028.71881265479,auc_upseq
AUC (update sequence number),4886.94453177239,auc_upseq
AUC (update sequence number),5087.7286300194,auc_upseq
AUC (update sequence number),4934.97136352715,auc_upseq
AUC (update sequence number),5030.05492162872,auc_upseq
AUC (update sequence number),5039.5425667489,auc_upseq
AUC (update sequence number),4851.2720592613,auc_upseq
AUC (update sequence number),5051.04335238049,auc_upseq
AUC (update sequence number),4864.10187647547,auc_upseq
AUC (update sequence number),5142.08222107307,auc_upseq
AUC (update sequence number),5039.65539462766,auc_upseq
AUC (update sequence number),5072.64930235016,auc_upseq
AUC (update sequence number),4902.79038207133,auc_upseq
AUC (update sequence number),4900.82886274495,auc_upseq
AUC (update sequence number),4942.27495731286,auc_upseq
AUC (update sequence number),5180.7337102647,auc_upseq
AUC (update sequence number),4947.56444601602,auc_upseq
AUC (update sequence number),5064.89645618062,auc_upseq
AUC (update sequence number),4964.95922583358,auc_upseq
AUC (update sequence number),4941.71417318606,auc_upseq
AUC (update sequence number),5049.1584986494,auc_upseq
AUC (update sequence number),4989.04660523712,auc_upseq
AUC (update sequence number),5206.02829648255,auc_upseq
AUC (update sequence number),5019.98309357503,auc_upseq
AUC (update sequence number),4752.01151992513,auc_upseq
AUC (update sequence number),4871.93823672041,auc_upseq
AUC (update sequence number),5059.56392156955,auc_upseq
AUC (update sequence number),5276.27503426259,auc_upseq
AUC (update sequence number),5052.80609523816,auc_upseq
AUC (update sequence number),4927.94475306395,auc_upseq
AUC (update sequence number),4933.69025553444,auc_upseq
AUC (update sequence number),4925.58317549555,auc_upseq
AUC (update sequence number),4900.40888888959,auc_upseq
AUC (update sequence number),4545.04270799804,auc_upseq
AUC (update sequence number),4571.6834137505,auc_upseq
AUC (update sequence number),4820.63448275818,auc_upseq
AUC (update sequence number),5046.11720804292,auc_upseq
AUC (update sequence number),4912.30355194509,auc_upseq
AUC (update sequence number),4669.79544370544,auc_upseq
AUC (update sequence number),4535.42063597416,auc_upseq
AUC (update sequence number),4677.03588571249,auc_upseq
AUC (update sequence number),5007.59795071004,auc_upseq
AUC (update sequence number),4959.80739047495,auc_upseq
AUC (update sequence number),5113.28910721304,auc_upseq
AUC (update sequence number),5014.47373271816,auc_upseq
AUC (update sequence number),4831.67970204406,auc_upseq
AUC (update sequence number),5120.31762922575,auc_upseq
AUC (update sequence number),4816.64888561473,auc_upseq
AUC (update sequence number),4996.33978682536,auc_upseq
AUC (update sequence number),4987.98146623945,auc_upseq
AUC (update sequence number),4979.89634709043,auc_upseq
AUC (update sequence number),5006.89630920877,auc_upseq
AUC (update sequence number),5028.91740215172,auc_upseq
AUC (update sequence number),4811.27617342405,auc_upseq
AUC (update sequence number),4922.70389945425,auc_upseq
AUC (update sequence number),5093.23362567178,auc_upseq
AUC (update sequence number),4806.19722890363,auc_upseq
AUC (update sequence number),4863.63331047743,auc_upseq
AUC (update sequence number),4749.37092052051,auc_upseq
AUC (update sequence number),5057.58184828659,auc_upseq
AUC (update sequence number),5211.16816529275,auc_upseq
AUC (update sequence number),4918.89384727275,auc_upseq
AUC (update sequence number),4822.42759144526,auc_upseq
AUC (update sequence number),5186.57493011516,auc_upseq
AUC (update sequence number),4999.17013660942,auc_upseq
AUC (update sequence number),5003.97942466564,auc_upseq
AUC (update sequence number),5040.53993433128,auc_upseq
AUC (update sequence number),4830.16833629325,auc_upseq
AUC (update sequence number),4958.2954266451,auc_upseq
AUC (update sequence number),5051.58673036176,auc_upseq
AUC (update sequence number),4993.12009139097,auc_upseq
AUC (update sequence number),5049.12896000271,auc_upseq
AUC (update sequence number),4763.74039097465,auc_upseq
AUC (update sequence number),4915.18600136808,auc_upseq
AUC (update sequence number),4946.13951722908,auc_upseq
AUC (update sequence number),4891.78453333276,auc_upseq
AUC (update sequence number),5261.84019797992,auc_upseq
AUC (update sequence number),5021.65606767124,auc_upseq
AUC (update sequence number),5168.23976098097,auc_upseq
AUC (update sequence number),4919.79516645819,auc_upseq
AUC (update sequence number),5090.41195416436,auc_upseq
AUC (update sequence number),4803.25772442531,auc_upseq
AUC (update sequence number),4945.48301831537,auc_upseq
AUC (update sequence number),5038.24368031204,auc_upseq
AUC (update sequence number),4856.1849705162,auc_upseq
AUC (update sequence number),4812.71088341657,auc_upseq
AUC (update sequence number),4756.63509431618,auc_upseq
AUC (update sequence number),5155.79848835071,auc_upseq
AUC (update sequence number),5006.60354713283,auc_upseq
AUC (update sequence number),5032.11454358978,auc_upseq
"HLR (profile query, cache miss)",1607.33325945246,hlr_miss
"HLR (profile query, cache miss)",1696.87620839677,hlr_miss
"HLR (profile query, cache miss)",1805.89616656015,hlr_miss
"HLR (profile query, cache miss)",1622.86248214727,hlr_miss
"HLR (profile query, cache miss)",1674.23915979043,hlr_miss
"HLR (profile query, cache miss)",1604.07988428369,hlr_miss
"HLR (profile query, cache miss)",1807.40602279129,hlr_miss
"HLR (profile query, cache miss)",1634.06298047868,hlr_miss
"HLR (profile query, cache miss)",1678.44347995034,hlr_miss
"HLR (profile query, cache miss)",1729.38924951773,hlr_miss
"HLR (profile query, cache miss)",1793.88375690744,hlr_miss
"HLR (profile query, cache miss)",1603.43559237099,hlr_miss
"HLR (profile query, cache miss)",1675.50062047604,hlr_miss
"HLR (profile query, cache miss)",1550.82007538316,hlr_miss
"HLR (profile query, cache miss)",1650.53502396026,hlr_miss
"HLR (profile query, cache miss)",1759.46919211553,hlr_miss
"HLR (profile query, cache miss)",1509.68193674323,hlr_miss
"HLR (profile query, cache miss)",1858.65233390935,hlr_miss
"HLR (profile query, cache miss)",1628.63889540649,hlr_miss
"HLR (profile query, cache miss)",1579.77418777288,hlr_miss
"HLR (profile query, cache miss)",1714.13901375009,hlr_miss
"HLR (profile query, cache miss)",1757.84923723348,hlr_miss
"HLR (profile query, cache miss)",1644.47129631315,hlr_miss
"HLR (profile query, cache miss)",1717.08381797016,hlr_miss
"HLR (profile query, cache miss)",1780.12401600618,hlr_miss
"HLR (profile query, cache miss)",1745.68817760955,hlr_miss
"HLR (profile query, cache miss)",1640.49632108123,hlr_miss
"HLR (profile query, cache miss)",1705.42121460435,hlr_miss
"HLR (profile query, cache miss)",1665.56153978709,hlr_miss
"HLR (profile query, cache miss)",1750.71571271618,hlr_miss
"HLR (profile query, cache miss)",1958.17797519102,hlr_miss
"HLR (profile query, cache miss)",1721.89096810472,hlr_miss
"HLR (profile query, cache miss)",1581.19927398437,hlr_miss
"HLR (profile query, cache miss)",1651.60175315473,hlr_miss
"HLR (profile query, cache miss)",1702.70608899978,hlr_miss
"HLR (profile query, cache miss)",1731.89438702205,hlr_miss
"HLR (profile query, cache miss)",1750.96016735547,hlr_miss
"HLR (profile query, cache miss)",1723.30859439265,hlr_miss
"HLR (profile query, cache miss)",1795.18035795378,hlr_miss
"HLR (profile query, cache miss)",1624.76707587352,hlr_miss
"HLR (profile query, cache miss)",1699.12701898693,hlr_miss
"HLR (profile query, cache miss)",1636.04848246194,hlr_miss
"HLR (profile query, cache miss)",1652.11836075998,hlr_miss
"HLR (profile query, cache miss)",1643.85945040148,hlr_miss
"HLR (profile query, cache miss)",1709.01575338185,hlr_miss
"HLR (profile query, cache miss)",1866.53443635492,hlr_miss
"HLR (profile query, cache miss)",1788.5106383043,hlr_miss
"HLR (profile query, cache miss)",1680.6386636372,hlr_miss
"HLR (profile query, cache miss)",1787.64548493899,hlr_miss
"HLR (profile query, cache miss)",1784.07074007637,hlr_miss
"HLR (profile query, cache miss)",1791.99417847727,hlr_miss
"HLR (profile query, cache miss)",1666.06992088189,hlr_miss
"HLR (profile query, cache miss)",1645.63092528315,hlr_miss
"HLR (profile query, cache miss)",1762.92616481305,hlr_miss
"HLR (profile query, cache miss)",1950.20641113756,hlr_miss
"HLR (profile query, cache miss)",1667.18347385871,hlr_miss
"HLR (profile query, cache miss)",1758.94572218194,hlr_miss
"HLR (profile query, cache miss)",1595.72154185803,hlr_miss
"HLR (profile query, cache miss)",1680.47845657178,hlr_miss
"HLR (profile query, cache miss)",1725.52652291858,hlr_miss
"HLR (profile query, cache miss)",1748.23763948731,hlr_miss
"HLR (profile query, cache miss)",1820.67583595392,hlr_miss
"HLR (profile query, cache miss)",1778.34662722138,hlr_miss
"HLR (profile query, cache miss)",1927.70563436187,hlr_miss
"HLR (profile query, cache miss)",1705.17432853372,hlr_miss
"HLR (profile query, cache miss)",1684.71573108602,hlr_miss
"HLR (profile query, cache miss)",1735.22631833067,hlr_miss
"HLR (profile query, cache miss)",1598.97493942443,hlr_miss
"HLR (profile query, cache miss)",1730.66518848541,hlr_miss
"HLR (profile query, cache miss)",1745.87838426219,hlr_miss
"HLR (profile query, cache miss)",1568.65533482826,hlr_miss
"HLR (profile query, cache miss)",1634.20763790239,hlr_miss
"HLR (profile query, cache miss)",1716.19250521911,hlr_miss
"HLR (profile query, cache miss)",2357.26995980257,hlr_miss
"HLR (profile query, cache miss)",1700.36459600668,hlr_miss
"HLR (profile query, cache miss)",1870.96211352379,hlr_miss
"HLR (profile query, cache miss)",1815.75857226717,hlr_miss
"HLR (profile query, cache miss)",1692.21147583704,hlr_miss
"HLR (profile query, cache miss)",1663.39733323717,hlr_miss
"HLR (profile query, cache miss)",1616.01337541137,hlr_miss
"HLR (profile query, cache miss)",1625.34299162816,hlr_miss
"HLR (profile query, cache miss)",1712.30096659991,hlr_miss
"HLR (profile query, cache miss)",1744.30728287397,hlr_miss
"HLR (profile query, cache miss)",1748.18732725599,hlr_miss
"HLR (profile query, cache miss)",1806.10983089724,hlr_miss
"HLR (profile query, cache miss)",1743.39230153489,hlr_miss
"HLR (profile query, cache miss)",1564.35926339406,hlr_miss
"HLR (profile query, cache miss)",1796.47546075322,hlr_miss
"HLR (profile query, cache miss)",1732.62956821491,hlr_miss
"HLR (profile query, cache miss)",1609.09418033644,hlr_miss
"HLR (profile query, cache miss)",1755.55317139155,hlr_miss
"HLR (profile query, cache miss)",1619.23663050715,hlr_miss
"HLR (profile query, cache miss)",1929.05013483319,hlr_miss
"HLR (profile query, cache miss)",1683.49795169583,hlr_miss
"HLR (profile query, cache miss)",1932.83239956576,hlr_miss
"HLR (profile query, cache miss)",1593.81873375526,hlr_miss
"HLR (profile query, cache miss)",1648.25084681297,hlr_miss
"HLR (profile query, cache miss)",1786.29212100331,hlr_miss
"HLR (profile query, cache miss)",1793.38068556187,hlr_miss
"HLR (profile query, cache miss)",1660.28884457851,hlr_miss
"HLR (profile query, cache miss)",1751.31090564071,hlr_miss
"HLR (profile query, cache miss)",1607.04050059645,hlr_miss
"HLR (profile query, cache miss)",1741.00659960383,hlr_miss
"HLR (profile query, cache miss)",1550.33642746652,hlr_miss
"HLR (profile query, cache miss)",1787.22180486494,hlr_miss
"HLR (profile query, cache miss)",1730.90366857681,hlr_miss
"HLR (profile query, cache miss)",1701.59819141799,hlr_miss
"HLR (profile query, cache miss)",1823.80053507526,hlr_miss
"HLR (profile query, cache miss)",1903.75984119505,hlr_miss
"HLR (profile query, cache miss)",1709.88369207662,hlr_miss
"HLR (profile query, cache miss)",1950.30980952503,hlr_miss
"HLR (profile query, cache miss)",1661.64234044125,hlr_miss
"HLR (profile query, cache miss)",1866.46331387322,hlr_miss
"HLR (profile query, cache miss)",1555.54585051369,hlr_miss
"HLR (profile query, cache miss)",1795.42755997512,hlr_miss
"HLR (profile query, cache miss)",1779.1860725262,hlr_miss
"HLR (profile query, cache miss)",1662.80834765947,hlr_miss
"HLR (profile query, cache miss)",1728.53414556334,hlr_miss
"HLR (profile query, cache miss)",1655.26386404663,hlr_miss
"HLR (profile query, cache miss)",1629.09502561955,hlr_miss
"HLR (profile query, cache miss)",1683.13170358765,hlr_miss
"HLR (profile query, cache miss)",1694.94162011825,hlr_miss
"HLR (profile query, cache miss)",1591.06220668643,hlr_miss
"HLR (profile query, cache miss)",1769.00879187708,hlr_miss
"HLR (profile query, cache miss)",1746.48060545758,hlr_miss
"HLR (profile query, cache miss)",1636.86984252811,hlr_miss
"HLR (profile query, cache miss)",1672.91368040949,hlr_miss
"HLR (profile query, cache miss)",1665.70285380395,hlr_miss
"HLR (profile query, cache miss)",1851.32907228623,hlr_miss
"HLR (profile query, cache miss)",1587.07806216891,hlr_miss
"HLR (profile query, cache miss)",1908.5365434818,hlr_miss
"HLR (profile query, cache miss)",1712.73990585013,hlr_miss
"HLR (profile query, cache miss)",1844.45748480319,hlr_miss
"HLR (profile query, cache miss)",1811.38854545198,hlr_miss
"HLR (profile query, cache miss)",1713.934779125,hlr_miss
"HLR (profile query, cache miss)",1738.68673382631,hlr_miss
"HLR (profile query, cache miss)",1802.95905020167,hlr_miss
"HLR (profile query, cache miss)",1668.81787571759,hlr_miss
"HLR (profile query, cache miss)",1682.77081250593,hlr_miss
"HLR (profile query, cache miss)",1698.93513448516,hlr_miss
"HLR (profile query, cache miss)",1784.60720499237,hlr_miss
"HLR (profile query, cache miss)",1671.27445559411,hlr_miss
"HLR (profile query, cache miss)",1282.18021658117,hlr_miss
"HLR (profile query, cache miss)",1680.22563183502,hlr_miss
"HLR (profile query, cache miss)",1802.29657788318,hlr_miss
"HLR (profile query, cache miss)",1716.5389424147,hlr_miss
"HLR (profile query, cache miss)",1691.99792791329,hlr_miss
"HLR (profile query, cache miss)",1686.11339835548,hlr_miss
"HLR (profile query, cache miss)",1734.39307743553,hlr_miss
"HLR (profile query, cache miss)",1864.1657143346,hlr_miss
"HLR (profile query, cache miss)",1756.66696266188,hlr_miss
"HLR (profile query, cache miss)",1752.72926827466,hlr_miss
"HLR (profile query, cache miss)",1747.92865258731,hlr_miss
"HLR (profile query, cache miss)",1660.16058689555,hlr_miss
"HLR (profile query, cache miss)",1948.41478028648,hlr_miss
"HLR (profile query, cache miss)",1832.14533529766,hlr_miss
"HLR (profile query, cache miss)",1807.95372961484,hlr_miss
"HLR (profile query, cache miss)",1811.9060335137,hlr_miss
"HLR (profile query, cache miss)",1762.50809786259,hlr_miss
"HLR (profile query, cache miss)",1812.49872267822,hlr_miss
"HLR (profile query, cache miss)",1758.81724806556,hlr_miss
"HLR (profile query, cache miss)",1651.64627788354,hlr_miss
"HLR (profile query, cache miss)",1789.91040698166,hlr_miss
"HLR (profile query, cache miss)",1624.26410689856,hlr_miss
"HLR (profile query, cache miss)",1686.60835884303,hlr_miss
"HLR (profile query, cache miss)",1510.46040125082,hlr_miss
"HLR (profile query, cache miss)",1654.25529681572,hlr_miss
"HLR (profile query, cache miss)",2040.44281717062,hlr_miss
"HLR (profile query, cache miss)",1649.74919356035,hlr_miss
"HLR (profile query, cache miss)",1625.21632009507,hlr_miss
"HLR (profile query, cache miss)",1657.05029457484,hlr_miss
"HLR (profile query, cache miss)",1676.25541397491,hlr_miss
"HLR (profile query, cache miss)",1676.46826865228,hlr_miss
"HLR (profile query, cache miss)",1741.19528163992,hlr_miss
"HLR (profile query, cache miss)",1717.48424913474,hlr_miss
"HLR (profile query, cache miss)",1842.26513630205,hlr_miss
"HLR (profile query, cache miss)",1606.71165594573,hlr_miss
"HLR (profile query, cache miss)",1761.22933052297,hlr_miss
"HLR (profile query, cache miss)",1963.72312756914,hlr_miss
"HLR (profile query, cache miss)",1672.16294396966,hlr_miss
"HLR (profile query, cache miss)",1646.4749801826,hlr_miss
"HLR (profile query, cache miss)",1781.19587020628,hlr_miss
"HLR (profile query, cache miss)",1780.10924137555,hlr_miss
"HLR (profile query, cache miss)",1641.72719783508,hlr_miss
"HLR (profile query, cache miss)",1757.25184803845,hlr_miss
"HLR (profile query, cache miss)",1573.48887833123,hlr_miss
"HLR (profile query, cache miss)",1807.36501835714,hlr_miss
"HLR (profile query, cache miss)",1662.16569004242,hlr_miss
"HLR (profile query, cache miss)",1597.98838104841,hlr_miss
"HLR (profile query, cache miss)",1627.30701568924,hlr_miss
"HLR (profile query, cache miss)",1710.26826096712,hlr_miss
"HLR (profile query, cache miss)",1797.87559689161,hlr_miss
"HLR (profile query, cache miss)",1613.0408500009,hlr_miss
"HLR (profile query, cache miss)",1741.82671065858,hlr_miss
"HLR (profile query, cache miss)",1784.98788084015,hlr_miss
"HLR (profile query, cache miss)",1849.52807643296,hlr_miss
"HLR (profile query, cache miss)",1881.45691197222,hlr_miss
"HLR (profile query, cache miss)",1644.13200051523,hlr_miss
"HLR (profile query, cache miss)",1851.81734455981,hlr_miss
"HLR (profile query, cache miss)",1753.25911276699,hlr_miss
"HLR (profile query, cache miss)",1917.67999093644,hlr_miss
"HLR (profile query, cache miss)",1661.80973631088,hlr_miss
"HLR (profile query, cache miss)",1919.20415947724,hlr_miss
"HLR (profile query, cache miss)",1836.79450279494,hlr_miss
"HLR (profile query, cache miss)",1867.48072814525,hlr_miss
"HLR (profile query, cache miss)",1790.51789674553,hlr_miss
"HLR (profile query, cache miss)",1692.98878981188,hlr_miss
"HLR (profile query, cache miss)",1631.79537466571,hlr_miss
"HLR (profile query, cache miss)",1793.6655817022,hlr_miss
"HLR (profile query, cache miss)",1627.66431906519,hlr_miss
"HLR (profile query, cache miss)",1763.27578201374,hlr_miss
"HLR (profile query, cache miss)",1739.4858896068,hlr_miss
"HLR (profile query, cache miss)",1845.60950854581,hlr_miss
"HLR (profile query, cache miss)",1655.26081383596,hlr_miss
"HLR (profile query, cache miss)",1650.34979430079,hlr_miss
"HLR (profile query, cache miss)",1824.16814701509,hlr_miss
"HLR (profile query, cache miss)",1611.74576002012,hlr_miss
"HLR (profile query, cache miss)",1781.22827811318,hlr_miss
"HLR (profile query, cache miss)",1753.58293898633,hlr_miss
"HLR (profile query, cache miss)",1755.62517055787,hlr_miss
"HLR (profile query, cache miss)",1572.85569813771,hlr_miss
"HLR (profile query, cache miss)",1849.46857784694,hlr_miss
"HLR (profile query, cache miss)",1685.25619945365,hlr_miss
"HLR (profile query, cache miss)",2264.41381136265,hlr_miss
"HLR (profile query, cache miss)",1653.73424512519,hlr_miss
"HLR (profile query, cache miss)",1592.52656601181,hlr_miss
"HLR (profile query, cache miss)",1649.19863890155,hlr_miss
"HLR (profile query, cache miss)",1582.7078387387,hlr_miss
"HLR (profile query, cache miss)",1916.02368587421,hlr_miss
"HLR (profile query, cache miss)",1807.01560826677,hlr_miss
"HLR (profile query, cache miss)",1709.25325276291,hlr_miss
"HLR (profile query, cache miss)",1666.26752048924,hlr_miss
"HLR (profile query, cache miss)",1954.62245556862,hlr_miss
"HLR (profile query, cache miss)",1627.73363481948,hlr_miss
"HLR (profile query, cache miss)",1690.02232387729,hlr_miss
"HLR (profile query, cache miss)",1859.0816959272,hlr_miss
"HLR (profile query, cache miss)",1734.63054995188,hlr_miss
"HLR (profile query, cache miss)",1660.60292442252,hlr_miss
"HLR (profile query, cache miss)",1742.58746764817,hlr_miss
"HLR (profile query, cache miss)",1732.90537080145,hlr_miss
"HLR (profile query, cache miss)",1745.64674182834,hlr_miss
"HLR (profile query, cache miss)",1726.72143575019,hlr_miss
"HLR (profile query, cache miss)",1736.65042974615,hlr_miss
"HLR (profile query, cache miss)",1636.39748625501,hlr_miss
"HLR (profile query, cache miss)",1773.17670390461,hlr_miss
"HLR (profile query, cache miss)",1818.70596127447,hlr_miss
"HLR (profile query, cache miss)",1846.70211190662,hlr_miss
"HLR (profile query, cache miss)",1813.02123450729,hlr_miss
"HLR (profile query, cache miss)",1800.35444069353,hlr_miss
"HLR (profile query, cache miss)",1869.06944147164,hlr_miss
"HLR (profile query, cache miss)",1696.09793405074,hlr_miss
"HLR (profile query, cache miss)",1823.50237342412,hlr_miss
"HLR (profile query, cache miss)",1878.42338538838,hlr_miss
"HLR (profile query, cache miss)",1803.94497784152,hlr_miss
"HLR (profile query, cache miss)",1705.15777992245,hlr_miss
"HLR (profile query, cache miss)",1784.95978883354,hlr_miss
"HLR (profile query, cache miss)",1942.46853284697,hlr_miss
"HLR (profile query, cache miss)",1760.66154790695,hlr_miss
"HLR (profile query, cache miss)",1774.29496906589,hlr_miss
"HLR (profile query, cache miss)",1692.62385512846,hlr_miss
"HLR (profile query, cache miss)",1948.37809759133,hlr_miss
"HLR (profile query, cache miss)",1869.48362705832,hlr_miss
"HLR (profile query, cache miss)",1777.26079849613,hlr_miss
"HLR (profile query, cache miss)",1735.70074656417,hlr_miss
"HLR (profile query, cache miss)",1797.62871438226,hlr_miss
"HLR (profile query, cache miss)",1737.25005161935,hlr_miss
"HLR (profile query, cache miss)",1906.84806189394,hlr_miss
"HLR (profile query, cache miss)",1748.67476421117,hlr_miss
"HLR (profile query, cache miss)",1993.44704931781,hlr_miss
"HLR (profile query, cache miss)",1759.7137767462,hlr_miss
